Sale_ID,Customer_ID,Book_ID,Date_ID,Store_ID,Quantity_Sold,Sale_Amount,Discount_Applied
867805,105,165,20230811,88,4,366.41,22.73
739691,534,429,20230322,40,2,33.75,0.78
192216,818,104,20230914,77,3,238.65,23.16
936855,308,252,20231014,99,1,70.53,3.67
565055,315,265,20230227,24,4,399.22,39.55
836763,465,385,20231121,30,2,85.57,0.78
311633,956,373,20230109,87,5,208.05,0.33
720930,317,309,20230428,33,2,110.18,0.67
174224,24,351,20230817,70,4,227.53,18.01
583242,684,382,20230523,8,1,64.06,0.97
915091,395,157,20230306,54,5,115.45,4.83
712130,723,401,20230721,29,4,271.49,23.67
562497,915,499,20230901,67,1,38.86,2.46
798217,302,425,20231109,1,2,133.98,11.4
518811,280,341,20230116,18,3,207.63,4.19
662409,486,189,20230819,95,1,28.39,1.19
476001,811,493,20230114,6,1,78.43,5.49
743507,66,103,20230910,60,5,462.15,4.95
204212,716,464,20230722,90,2,173.47,2.34
922946,328,331,20231108,21,3,189.15,9.78
184038,505,431,20230930,20,3,285.9,14.64
567927,349,421,20230905,56,3,91.84,8.9
527343,141,225,20230625,9,2,127.11,11.78
172097,689,80,20230402,74,5,448.5,39.32
429238,502,2,20230313,57,1,94.71,8.37
778557,858,265,20231120,68,2,179.6,9.84
540872,1,237,20230929,63,1,17.75,0.87
17611,485,335,20230119,68,3,159.45,7.55
467158,469,51,20230719,12,3,85.55,4.11
785625,597,286,20231204,54,4,249.03,23.96
280260,609,183,20230525,22,5,322.92,7.58
738451,834,435,20230126,23,2,133.92,9.69
463388,467,124,20230617,50,1,36.2,2.92
438105,822,272,20230131,90,2,31.93,1.65
322609,900,493,20230130,92,5,484.16,32.54
407446,230,304,20230317,13,1,12.86,1.15
865094,642,494,20230717,75,5,63.38,5.65
749472,434,409,20230622,11,5,354.2,2.91
239361,113,499,20230531,63,4,232.42,10.06
721178,383,12,20230810,51,4,348.72,7.1
614714,402,267,20230315,27,4,309.16,11.25
391575,524,346,20231220,89,4,134.32,9.14
711238,515,448,20230303,76,5,358.36,18.2
606210,964,432,20230209,84,2,134.86,0.03
689060,197,354,20230221,59,2,184.29,11.29
667719,671,180,20230403,36,4,77.25,4.53
624741,596,375,20231013,12,4,48.67,0.69
116305,265,478,20230920,42,5,423.49,26.69
689680,372,347,20231217,68,4,311.99,26.15
664447,780,444,20230616,46,2,38.88,3.85
931069,362,143,20230716,31,3,30.47,1.86
813548,321,301,20230604,87,4,303.77,20.4
943231,951,173,20230805,65,4,227.41,5.65
976050,355,387,20230124,63,4,322.32,31.25
633818,360,202,20231216,81,1,79.22,0.4
424366,504,419,20230910,32,1,50.17,2.97
502754,844,353,20230811,11,4,73.4,3.99
800612,358,401,20230226,81,3,261.47,23.98
862499,335,117,20230519,67,2,120.09,9.53
55332,591,276,20231004,42,1,92.62,0.33
301877,852,26,20230919,44,2,89.4,8.68
445694,704,106,20230412,76,5,368.92,8.89
653686,803,76,20231109,80,5,497.01,2.57
377478,357,170,20230322,24,5,330.4,26.44
920709,551,428,20230923,73,2,113.55,11.22
645482,527,91,20230317,25,1,94.87,5.03
653553,570,443,20230809,82,1,60.11,2.64
398298,243,391,20231026,26,4,193.74,3.19
681923,920,282,20230802,84,1,36.32,0.02
601396,365,197,20231219,88,2,42.91,0.31
512166,970,362,20230903,13,5,328.18,31.64
197474,963,5,20231024,54,1,76.44,2.56
172378,438,31,20230920,31,4,363.12,18.67
821562,880,96,20230225,7,2,34.82,1.33
792426,170,102,20230706,76,1,62.26,0.93
810030,890,201,20230410,5,4,176.27,13.17
369678,150,375,20230804,69,1,84.98,6.17
819616,567,441,20230508,68,1,74.25,2.96
490394,987,121,20230721,15,4,233.99,19.2
389586,396,247,20230728,95,2,63.56,3.96
694404,269,311,20231016,27,2,182.43,15.71
848080,85,448,20230727,98,4,300.46,20.65
55988,849,359,20230910,5,5,227.87,3.7
910997,909,462,20230325,99,4,208.25,17.05
516579,945,472,20230212,8,5,464.72,46.14
206622,409,239,20230121,69,5,103.02,0.63
691534,295,299,20230318,95,3,30.56,1.96
542497,588,494,20230320,66,5,163.45,11.41
895774,316,156,20230126,14,2,90.63,1.92
424746,799,103,20230630,55,5,151.58,4.11
353612,626,85,20230616,9,4,139.27,9.95
779050,693,261,20230312,48,4,288.3,23.89
629514,803,342,20230815,86,2,157.91,12.58
176479,851,450,20230906,29,3,70.21,6.63
872283,11,270,20230825,63,1,37.55,0.69
820771,728,224,20230905,57,4,262.68,6.67
778149,649,50,20230114,56,3,209.17,1.53
879961,418,186,20231007,14,5,361.38,20.76
769177,440,45,20230620,86,1,26.77,1.12
7054,920,416,20231122,31,1,25.19,2.19
259656,26,196,20230818,35,1,63.76,1.38
858026,18,221,20230103,51,3,46.55,4.24
199596,981,231,20230924,75,2,68.73,2.3
652204,714,270,20230614,100,4,338.13,32.36
437401,768,167,20230804,13,5,122.37,6.65
535451,596,307,20230303,82,4,379.22,37.23
764074,879,483,20230905,59,1,88.93,3.39
360669,194,393,20231019,35,2,196.55,15.42
740150,128,325,20231128,43,1,68.5,3.91
443029,46,362,20230913,92,2,23.44,1.53
652824,537,85,20230922,17,1,51.1,4.56
268870,112,430,20230515,83,3,254.56,11.44
856006,41,222,20231112,19,4,312.89,8.63
587496,635,385,20230310,78,2,79.6,1.96
558475,770,282,20230107,2,3,294.47,5.01
603821,443,375,20230312,45,1,34.07,1.25
94482,53,241,20231006,29,1,77.53,3.02
154927,351,367,20230928,75,1,52.35,0.83
947310,802,319,20230513,55,4,377.67,14.89
639555,137,386,20231126,27,2,45.46,0.8
457920,478,261,20231230,40,3,203.11,13.6
415732,221,351,20230914,86,3,253.31,6.95
840271,371,153,20230326,60,1,78.29,0.94
205207,337,240,20230106,96,4,378.61,31.82
447462,634,86,20230928,12,3,141.29,6.85
202168,101,360,20230121,77,5,473.48,9.04
820811,423,336,20230924,8,1,35.63,1.2
291725,165,317,20230406,8,2,167.9,7.28
711584,766,164,20230718,48,2,59.4,2.97
143171,362,156,20231124,20,4,162.13,0.72
174351,917,389,20230504,5,2,153.61,4.45
499511,33,410,20230224,19,1,75.56,6.45
297776,811,125,20230324,86,3,214.21,12.21
594794,852,22,20230219,54,5,52.07,1.93
655853,208,105,20231122,69,4,214.96,12.59
330113,475,339,20230704,22,1,68.31,1.12
649626,829,447,20230503,85,3,48.75,1.03
361143,738,49,20230715,7,1,37.02,3.25
935834,762,56,20230609,83,2,67.16,0.5
69024,323,135,20230401,65,5,362.11,18.78
372043,448,301,20230531,19,5,186.91,10.88
461956,362,489,20230424,96,3,71.83,2.73
765892,465,456,20230819,82,1,35.24,1.31
759878,108,435,20230414,65,5,375.93,2.27
460991,102,469,20230530,1,2,158.71,12.14
962361,294,322,20231217,39,5,353.79,9.81
533025,642,301,20231229,39,2,116.88,8.06
30161,255,245,20230307,9,3,85.44,3.04
633649,72,496,20231007,42,4,110.83,8.73
184674,247,329,20231205,79,2,169.68,6.12
333097,847,6,20230619,62,4,327.33,11.54
988479,889,372,20230118,59,2,33.92,1.95
435350,504,189,20230809,65,5,225.36,8.71
581074,741,244,20230410,28,1,90.68,4.95
977860,524,357,20230826,37,2,80.4,1.23
653171,333,320,20230628,69,1,47.01,0.08
766362,130,428,20230610,48,2,148.43,11.79
934684,321,399,20230915,70,5,67.92,0.01
920935,858,256,20230408,11,2,112.28,9.02
797789,593,36,20231115,84,5,263.53,17.24
695925,413,147,20230618,25,3,261.03,6.56
686295,798,324,20231123,53,2,82.99,5.47
442769,287,266,20230724,40,4,361.29,13.44
959654,965,419,20230105,26,2,74.86,2.07
580091,406,450,20230312,13,5,55.28,3.75
247561,739,102,20230219,86,3,76.87,1.67
360042,9,319,20230902,55,2,192.16,16.32
207468,439,484,20231111,100,3,215.23,21.43
358309,301,286,20230213,47,5,117.21,4.64
400147,363,202,20230616,90,3,32.81,1.31
253580,487,379,20230729,39,3,254.3,11.66
886277,680,82,20231026,22,3,99.81,6.6
399741,350,451,20230102,55,3,94.28,2.82
762230,144,67,20230723,40,2,54.37,1.95
169410,854,331,20230930,63,3,140.82,5.13
700617,188,363,20230423,14,1,49.69,4.42
721129,229,439,20230119,43,2,28.49,1.91
428843,250,34,20230321,76,1,84.71,6.28
636078,125,382,20230704,73,1,53.02,4.05
400529,426,136,20231123,7,5,52.06,3.56
182376,184,175,20231211,40,2,76.12,6.82
287260,155,129,20231225,55,3,34.79,2.37
552967,292,434,20230525,7,5,240.07,2.77
796322,374,474,20230408,53,3,43.68,1.33
863382,115,263,20230806,37,4,325.67,26.7
876185,891,286,20230711,91,1,98.09,4.65
685243,839,110,20230821,73,1,42.41,2.96
510517,42,248,20230603,99,2,92.14,8.9
801603,783,325,20230918,77,5,75.06,3.45
128915,381,418,20230928,1,5,464.28,11.49
706102,403,82,20231206,49,1,28.99,2.15
404792,493,44,20231019,29,1,17.82,0.38
716228,224,296,20230627,21,3,159.36,9.73
577402,826,455,20231210,49,2,48.56,0.01
211931,371,227,20230914,8,5,382.55,33.82
856132,276,81,20231106,99,1,63.7,6.12
33742,616,441,20230105,40,1,18.35,0.42
252243,443,260,20230823,78,2,173.64,15.87
863953,833,320,20230324,17,1,42.76,3.15
481936,685,90,20230416,13,2,184.73,17.87
163819,32,234,20230419,50,3,130.86,9.63
94077,363,28,20230814,94,4,85.16,2.09
171220,243,498,20230714,94,3,155.62,10.01
65188,252,259,20230504,89,4,370.7,10.6
430514,631,228,20230405,54,5,409.75,16.12
213098,355,112,20230426,41,4,167.08,13.07
47932,411,422,20230926,52,4,269.18,2.02
957482,295,111,20230225,93,1,41.75,1.01
368616,976,298,20230312,7,4,309.12,11.02
47012,975,171,20230423,28,1,77.23,1.58
417307,931,313,20230410,98,3,67.2,2.77
283402,950,236,20231018,96,1,57.78,2.6
609589,664,213,20230504,75,3,172.59,5.85
365077,942,162,20230303,30,2,76.94,4.86
187126,172,347,20231210,5,1,44.81,2.93
241258,792,295,20230129,80,5,301.59,29.47
450646,935,404,20230410,18,3,135.65,5.0
390139,787,387,20230823,51,2,46.97,4.64
521038,888,388,20230420,60,3,37.06,0.68
152829,663,34,20230716,48,5,344.55,9.09
54922,998,96,20230620,79,5,399.82,32.6
774717,417,343,20230129,80,5,268.29,4.72
997685,630,144,20230513,72,2,78.33,0.9
323488,955,122,20230521,9,1,96.37,3.44
38009,727,250,20230409,100,1,45.03,2.62
226307,276,460,20230829,45,4,147.96,14.76
921421,107,170,20230318,43,4,227.12,15.28
944315,228,308,20231123,67,3,44.17,3.02
407690,464,323,20230207,99,4,144.88,0.27
997773,498,86,20230124,52,3,67.18,1.59
606981,401,21,20231209,28,3,188.38,4.26
418024,940,176,20231214,70,4,55.72,3.79
587324,523,385,20230323,49,3,269.46,1.47
598413,33,402,20230404,67,5,316.72,13.92
739483,199,282,20230803,34,1,11.7,0.67
779421,721,492,20231113,31,2,170.72,13.41
426720,251,187,20230316,95,4,325.19,2.83
454020,193,27,20231211,83,1,87.37,7.62
242582,458,12,20231111,81,2,107.09,10.52
768185,931,309,20230623,97,5,486.74,1.98
896159,773,182,20230326,35,5,349.64,10.07
544874,747,440,20230817,69,3,60.66,4.21
751676,733,162,20230409,17,2,82.94,4.66
667996,939,217,20231202,13,5,70.59,0.04
626002,269,227,20230213,94,4,209.63,6.56
458768,651,307,20230708,88,3,199.35,1.11
876166,285,474,20230111,19,5,223.23,8.2
990963,586,325,20231228,76,1,97.55,8.18
90705,180,278,20230730,85,5,464.34,26.77
51161,695,405,20230525,73,1,34.96,0.66
598943,896,425,20230815,75,3,90.27,3.53
340577,737,279,20230910,12,4,40.72,0.79
397638,63,359,20230805,96,5,61.33,1.8
817174,528,486,20230503,74,3,281.91,2.27
301801,837,129,20230209,16,4,368.39,16.24
371147,973,73,20230917,89,2,131.21,2.03
287831,456,500,20230809,3,2,171.98,3.86
166473,288,114,20231023,79,3,257.55,13.28
185758,616,252,20230923,69,1,83.22,0.28
554688,369,149,20230710,7,3,123.94,7.44
142825,67,481,20230210,23,4,348.53,1.2
613505,144,260,20230128,30,4,129.82,6.52
649988,943,411,20230928,38,5,262.94,10.56
488972,878,137,20230408,86,3,298.13,23.76
927277,254,37,20230812,39,1,16.21,0.59
661427,177,5,20231211,54,2,103.41,4.03
700146,994,426,20230613,2,3,77.92,0.24
687515,642,307,20231019,66,4,316.79,0.76
830282,83,44,20230408,28,1,15.91,1.09
719579,256,379,20230502,58,2,135.15,9.09
405192,198,488,20231112,6,4,42.05,3.7
650325,490,398,20230119,6,2,145.21,0.46
18416,645,204,20230418,74,1,80.96,2.74
161982,880,149,20230716,16,3,68.79,5.19
333787,840,459,20230420,89,1,55.25,3.95
650423,770,352,20230113,29,2,148.5,9.25
47849,963,39,20230209,92,4,69.04,5.89
654017,427,374,20230922,81,2,32.28,1.23
755233,957,184,20230914,88,1,19.42,0.31
526816,616,39,20230425,79,3,184.48,12.18
767987,532,318,20230222,34,3,118.45,7.77
79298,339,255,20230301,63,1,88.47,7.43
86355,437,326,20230323,29,1,55.27,4.78
714303,278,461,20231002,40,2,69.91,3.21
700609,523,432,20230501,67,4,294.71,11.24
212245,717,358,20230725,41,4,233.31,15.97
319683,852,358,20230701,8,3,46.08,0.12
742217,449,189,20231217,26,4,331.65,3.53
832463,892,165,20231230,18,5,242.53,8.45
813860,519,72,20231010,47,4,389.69,25.53
356126,243,486,20230810,21,1,72.49,5.32
558922,190,65,20231028,99,2,101.63,2.61
901436,343,115,20230417,30,2,156.23,7.28
528267,300,92,20231006,88,2,39.64,0.01
71640,967,267,20230915,2,3,237.04,16.44
95647,512,223,20230512,24,3,239.65,0.68
389901,350,224,20230305,10,1,29.98,2.79
668799,988,247,20230831,18,1,71.19,2.75
402297,977,275,20230610,4,3,100.5,7.28
881986,608,147,20230617,20,5,201.3,10.91
423872,850,182,20231117,84,4,303.92,23.72
615075,648,234,20231129,28,2,150.78,5.26
137221,127,147,20230420,94,5,265.7,17.88
552899,428,222,20230828,51,2,72.8,4.67
50368,997,414,20230124,83,1,25.1,0.66
247135,233,282,20231231,15,2,95.54,5.05
187892,385,120,20230627,40,5,340.55,9.62
25226,527,74,20230804,28,4,93.53,5.35
958729,803,117,20230831,91,3,240.19,12.54
689272,239,350,20230324,36,4,369.94,19.47
307927,418,350,20230725,69,2,186.16,4.83
805710,809,117,20231105,72,2,177.83,9.24
884280,405,162,20231114,60,3,220.65,10.09
10638,494,330,20230805,14,3,57.08,4.01
819222,695,358,20230909,52,4,258.59,24.47
730370,917,396,20231028,92,5,129.09,10.22
608143,852,357,20231119,96,4,329.86,4.74
776311,785,217,20230917,78,4,116.21,10.7
644981,830,383,20230122,22,5,132.74,9.5
966364,32,279,20230415,72,1,87.41,1.7
29227,770,427,20230527,48,5,464.11,24.53
681211,346,266,20230418,91,4,187.18,16.69
189572,745,470,20231114,33,4,254.66,16.16
918112,797,135,20230203,88,5,193.04,1.86
377316,625,318,20230206,46,2,56.47,1.62
994508,298,318,20230825,94,2,156.73,15.02
868110,451,230,20230808,83,5,230.65,17.95
684469,77,24,20230824,13,2,52.29,1.62
562035,953,350,20230615,47,2,76.18,3.81
92912,288,57,20230325,15,2,34.72,0.18
733894,391,382,20230212,12,2,188.1,7.78
562279,689,149,20230401,87,2,78.79,0.84
70703,224,384,20230406,73,3,207.44,6.9
909923,220,435,20230221,94,1,52.7,0.19
562922,160,142,20230817,69,5,152.06,0.22
590991,510,288,20230408,47,5,262.72,22.42
412228,32,35,20230926,37,1,63.18,6.07
993576,62,197,20231205,71,3,67.38,1.03
183803,912,313,20230921,46,3,158.29,14.96
655595,193,133,20230329,94,5,332.19,14.0
723795,934,231,20231209,95,5,341.11,26.53
239207,421,175,20230416,71,3,278.07,24.19
115914,880,108,20230403,31,4,52.44,2.46
429292,898,133,20231116,56,4,318.0,27.15
391239,970,178,20231216,83,1,53.08,2.63
118927,530,255,20230519,1,2,148.86,8.34
29077,122,298,20230126,55,5,54.01,3.26
911781,281,409,20231025,8,4,278.79,18.66
854408,770,230,20230220,53,4,293.93,10.43
652155,270,106,20230313,49,5,145.78,0.82
871247,454,201,20230715,81,5,171.14,12.86
328717,668,10,20230406,10,5,306.18,7.47
900265,35,202,20230410,1,1,30.79,1.53
492363,56,358,20230423,53,1,82.41,3.6
641391,300,273,20231028,63,1,75.02,0.99
944676,778,450,20231101,59,1,44.06,3.68
675412,819,186,20230120,19,1,86.63,4.64
287421,604,415,20230821,76,1,51.41,1.94
15749,523,429,20231028,34,5,303.52,26.12
416261,154,457,20230503,43,2,169.79,1.21
207956,434,161,20230309,81,5,384.92,9.94
420941,218,319,20231213,27,4,202.42,18.21
960952,188,241,20230426,42,2,23.54,0.95
418247,978,70,20230213,68,1,31.39,2.58
493924,238,395,20230727,25,1,39.66,0.49
600295,647,230,20230807,43,2,173.62,11.74
288638,820,429,20230824,47,3,298.27,5.03
758725,983,256,20231106,19,1,14.21,0.73
308472,597,402,20231105,33,1,18.09,1.46
118969,255,474,20230619,96,2,181.25,14.74
951017,399,25,20230827,44,1,22.59,1.15
804339,791,270,20230316,84,4,286.39,15.19
456350,100,249,20230224,30,4,66.13,4.0
856580,788,434,20230306,46,2,129.47,6.41
317930,224,484,20230413,19,5,94.7,6.67
281132,936,216,20230404,33,1,33.66,0.67
21537,385,174,20230904,10,5,307.8,27.6
105777,916,389,20231003,61,5,125.41,6.32
397151,450,12,20230519,37,3,200.49,8.41
505633,882,38,20231222,94,2,176.62,14.72
254918,302,364,20230313,10,2,117.15,10.85
600404,119,324,20230706,98,2,139.71,7.71
697195,577,459,20230804,82,5,221.86,14.39
252733,459,63,20230307,6,3,89.94,2.61
308960,609,433,20230504,58,2,114.15,3.06
961306,929,210,20230304,51,3,200.71,11.76
816831,544,194,20230204,84,2,83.25,3.07
650950,924,450,20230602,69,5,456.69,14.18
586558,302,161,20230531,77,3,133.76,4.12
940400,923,477,20230606,81,1,12.34,0.01
403522,971,217,20230611,33,3,199.79,5.55
806988,18,245,20230922,82,3,99.49,4.86
413971,804,375,20230314,40,3,247.29,20.62
683152,989,106,20230124,35,5,270.38,1.17
720894,216,30,20230311,74,3,95.79,1.44
601857,42,59,20230520,100,2,169.64,8.85
20888,550,366,20230521,82,1,35.65,0.66
792970,716,32,20230506,47,1,66.31,4.66
156099,198,449,20230804,40,1,49.81,0.09
414042,524,128,20230301,85,4,51.47,1.76
621961,898,188,20231220,17,1,48.78,1.56
349137,817,305,20230316,55,3,30.26,2.65
106366,24,323,20230927,91,5,270.4,21.57
138186,753,113,20230310,85,4,190.53,16.03
201425,928,357,20230314,7,2,45.3,0.21
860970,206,207,20230405,60,4,230.43,21.73
111322,461,71,20230609,84,1,79.39,5.46
546538,408,52,20230617,38,4,208.46,2.05
661395,380,61,20230304,50,2,55.1,4.55
814066,415,468,20230824,5,3,173.51,2.94
441107,363,367,20230312,44,2,77.62,5.1
15021,992,55,20230212,79,5,187.6,2.68
782992,855,457,20230727,1,5,121.52,9.25
287064,622,251,20230620,6,2,155.11,9.15
223912,532,24,20230906,18,1,55.49,5.35
107280,367,188,20230203,84,5,286.81,4.15
992673,19,225,20230326,60,1,89.39,7.49
170349,225,287,20230909,49,5,132.28,4.72
52666,239,67,20230519,74,2,79.89,4.68
382097,633,88,20230720,33,4,336.98,25.79
172949,502,421,20230415,12,3,217.68,10.02
964697,262,401,20230916,99,4,173.07,14.16
953363,499,50,20230112,15,4,332.93,26.5
436283,936,359,20231115,49,5,435.05,38.02
627536,390,213,20230412,39,3,145.57,7.36
244141,779,52,20231229,20,2,180.06,7.49
317712,358,10,20230124,35,2,165.33,15.45
37984,257,54,20231020,12,1,46.37,3.17
419538,607,320,20231202,77,3,208.69,3.91
940963,140,227,20230816,61,3,111.29,0.03
521255,1000,301,20230208,91,2,104.09,7.65
291912,172,69,20231211,42,2,70.0,1.7
927937,78,346,20230807,56,4,341.86,30.46
779727,696,192,20230313,59,3,69.74,4.66
174572,652,191,20230117,92,1,51.74,4.18
294401,421,337,20231108,81,4,73.35,6.22
391299,878,47,20230125,49,4,107.54,2.69
726981,610,325,20231003,11,3,143.45,7.76
252182,456,304,20231125,84,1,61.58,0.53
316224,762,379,20231129,63,2,157.65,7.11
547050,842,406,20230626,54,2,39.56,0.23
332770,941,25,20230222,21,4,339.04,20.92
947110,37,437,20230715,24,4,370.77,7.67
882607,825,81,20230110,93,2,117.76,8.41
652994,361,132,20230915,47,3,255.03,5.62
11799,293,257,20230701,20,4,335.72,25.77
2074,350,427,20230205,35,2,89.2,5.52
974455,907,392,20230927,23,4,134.84,7.99
370216,516,352,20230428,60,5,209.89,19.66
941554,421,498,20230420,81,3,70.09,2.42
134728,420,139,20230519,43,4,78.23,4.24
49097,814,118,20231003,41,5,266.23,12.01
699800,52,294,20230227,69,1,96.84,4.53
357842,304,248,20230505,23,2,119.47,9.71
763597,749,84,20230325,81,4,194.74,15.39
92407,305,4,20230915,62,2,191.39,5.95
510438,489,142,20231223,46,1,81.86,5.39
150086,272,342,20230107,98,4,188.88,3.51
639885,473,436,20230130,84,3,202.1,17.37
321419,755,19,20230402,11,2,89.57,4.69
306583,137,327,20231119,84,1,20.54,1.26
369966,558,378,20231210,33,4,311.37,19.61
897958,471,445,20231126,64,3,56.98,1.12
959141,69,354,20231110,99,3,131.31,8.49
985318,761,64,20230127,16,1,54.14,5.09
773729,211,13,20230223,93,5,412.33,19.06
181509,554,219,20231115,57,1,91.82,3.23
669529,250,250,20230218,52,1,82.1,6.07
51346,13,115,20230924,39,3,97.54,6.48
43791,431,279,20230425,37,2,142.21,0.76
761322,562,229,20230214,33,3,298.24,1.98
930823,224,255,20231016,31,1,65.14,4.11
918540,292,275,20231122,90,2,117.33,1.14
591020,54,217,20230810,88,2,123.82,6.26
49902,34,39,20230828,47,3,165.91,9.48
717164,825,205,20230416,68,2,129.9,0.01
907459,95,19,20230620,32,4,47.44,2.68
112940,863,281,20230328,85,4,198.37,18.73
236735,946,418,20230712,47,5,380.88,31.73
58663,135,387,20231010,10,1,85.78,3.8
440219,581,102,20230519,50,2,110.68,9.12
740537,245,487,20230616,36,1,35.76,1.41
374673,540,206,20230524,29,2,133.17,10.65
450426,552,164,20230516,72,5,464.93,15.49
12262,314,68,20230626,48,1,65.72,2.23
790586,276,469,20230403,16,5,487.99,39.0
760277,175,65,20230203,48,5,485.98,46.99
322904,661,16,20230627,9,5,260.7,10.08
675156,15,403,20230212,26,5,97.45,0.61
898773,456,373,20230129,13,5,62.45,5.57
147947,345,362,20230304,26,4,41.21,1.38
965145,473,121,20230523,75,1,51.02,1.8
857449,882,440,20230805,49,4,248.64,15.11
374123,866,86,20231215,4,1,23.58,2.14
347144,34,366,20230219,46,2,144.98,8.05
926241,734,45,20230601,95,4,171.25,11.9
426778,177,426,20230220,22,4,115.65,2.04
850167,522,421,20230828,56,4,101.02,2.94
454814,87,57,20230512,82,4,122.13,11.63
996764,154,76,20230222,77,2,45.83,2.27
672769,239,172,20231201,67,1,72.88,6.03
863460,687,14,20230422,17,2,199.69,15.0
76302,708,445,20230407,62,1,26.67,0.41
327809,240,296,20231030,3,3,279.31,23.16
386140,922,291,20230407,39,3,292.78,28.09
254068,775,49,20230101,74,2,71.31,1.82
791153,146,131,20231109,57,2,192.47,4.89
360730,413,454,20230514,31,5,155.19,3.64
457095,623,336,20230222,52,4,306.16,9.77
140389,805,363,20231211,34,3,224.49,17.73
963247,210,433,20231101,7,3,90.52,6.18
625710,272,299,20230523,8,3,221.04,19.97
412034,934,271,20230409,63,3,157.28,10.77
171082,279,235,20230610,36,4,62.89,2.75
118680,488,245,20230611,81,4,206.12,2.32
96464,192,396,20230114,9,1,63.01,2.58
870505,116,186,20230521,32,5,183.23,3.0
642153,209,267,20230914,30,1,70.63,6.91
354867,251,390,20231218,5,1,17.45,0.76
842893,967,75,20230131,64,5,107.24,10.07
155072,158,83,20230629,72,5,163.72,15.59
58822,658,162,20230123,22,4,216.55,10.82
705108,989,69,20230331,38,1,20.1,0.12
457413,916,315,20230426,33,1,92.68,4.75
42520,172,464,20230819,59,1,22.04,0.94
635137,943,352,20231104,8,2,75.63,5.59
809978,571,296,20230310,42,1,76.85,2.5
232266,866,249,20230521,41,2,108.69,1.82
690318,394,30,20230903,71,3,127.19,5.37
786183,967,217,20230417,6,5,103.19,7.59
77521,938,493,20230907,46,3,225.14,14.04
857266,296,102,20230212,74,3,51.3,3.0
916300,937,40,20230613,73,4,135.15,13.04
918424,967,6,20230121,5,3,274.56,20.95
889075,572,345,20230417,99,3,134.36,9.65
118108,585,440,20231013,52,4,175.99,0.78
92024,455,211,20230820,42,1,61.82,6.17
707220,325,463,20230523,82,1,99.01,7.53
384501,854,284,20230114,75,5,447.88,2.91
454459,701,364,20230321,24,4,298.26,16.92
101508,941,119,20230701,34,3,110.61,5.31
518265,991,306,20230518,94,3,277.42,1.6
834193,959,246,20231223,86,4,76.3,5.34
974141,833,265,20230821,98,2,22.54,0.96
199757,729,460,20230314,93,5,210.35,10.49
708665,703,45,20230816,24,1,33.97,2.05
282793,46,140,20230111,43,1,14.47,1.19
610993,962,497,20230105,100,3,80.06,5.41
846849,267,480,20230516,9,3,142.79,11.29
909886,853,377,20230315,87,3,151.9,3.48
740606,685,152,20230215,76,3,76.83,0.81
862845,389,315,20230227,47,3,236.64,14.18
711428,78,496,20230321,83,1,38.58,3.66
491911,911,84,20230630,94,4,258.23,17.0
540062,199,155,20230107,26,5,462.89,38.69
480714,400,449,20230127,10,1,99.59,9.12
277321,339,211,20231105,59,1,40.07,1.66
100681,377,203,20230210,39,4,266.01,24.64
468096,534,459,20230204,99,4,213.63,19.43
653789,942,371,20231221,46,2,98.19,2.24
96378,23,332,20230618,69,1,62.14,3.49
215289,244,338,20230614,69,2,64.82,1.79
885821,636,463,20231130,68,1,46.35,1.92
283461,496,188,20231109,11,1,66.83,6.36
614601,410,302,20230910,83,2,48.57,2.69
874841,116,379,20230429,37,2,51.0,4.29
178087,274,352,20230818,25,1,61.13,5.2
857504,875,199,20230323,62,4,317.21,21.38
812079,177,295,20230212,69,1,38.18,2.54
492092,198,55,20230423,27,4,182.14,17.94
573596,25,22,20230929,38,1,17.8,0.68
338638,531,360,20230912,34,3,113.53,4.95
739480,407,143,20230101,33,3,100.45,8.11
269532,471,247,20230923,97,5,386.55,30.56
4963,870,187,20230704,89,5,435.18,15.09
105639,472,87,20231215,30,2,102.32,3.41
718747,734,327,20231216,87,4,173.06,14.1
519868,243,326,20231212,60,5,118.49,0.36
336151,547,27,20231029,6,2,78.83,5.57
879709,704,212,20230302,13,2,104.71,5.64
537466,418,231,20230909,60,5,278.17,15.76
770334,71,50,20230116,65,4,171.63,4.09
704626,366,469,20230307,79,4,386.11,32.49
89799,436,30,20231022,74,1,96.97,6.75
890138,679,482,20230914,51,5,78.61,3.67
541952,991,328,20230528,90,5,426.35,37.65
317405,222,183,20230101,70,5,393.78,5.61
329653,254,334,20230825,35,5,351.64,13.89
763016,179,204,20231013,20,4,137.56,8.1
722174,570,266,20230531,81,5,247.97,20.23
890630,456,226,20230528,60,1,42.9,0.67
416250,140,42,20230311,27,1,37.53,0.87
431254,233,241,20230326,13,3,150.62,8.88
235701,523,174,20230517,37,1,77.35,0.5
526171,751,458,20230419,25,2,167.02,2.76
711421,821,310,20230719,90,2,160.34,15.26
392925,985,32,20230103,11,5,296.88,19.58
252594,729,462,20230918,40,5,236.51,9.86
540091,383,170,20230323,5,4,124.24,6.95
213301,25,131,20230216,56,2,108.75,4.0
439229,626,378,20230101,13,4,54.77,1.05
648376,42,84,20231020,49,5,325.1,28.54
899152,610,223,20230327,17,2,47.62,4.44
84019,730,96,20230602,57,1,61.94,2.71
718912,416,227,20230207,7,4,149.9,2.12
681523,75,103,20230601,62,4,393.99,1.7
